text,lemmas,sent_len,punct_count,char_count,text_density,sw_count,cased_count,polarity,PRON,VERB,ADV,ADP,NOUN,ADJ,DET,CONJ,PRT,NUM,.,X
I just got an email in confirming my purchase with my card. I login to the mobile app on the card and found out there are several purchase were made without me aware of it. Evidently someone had stole my card information and made these fraudulent purchase. I need the transaction to be reverse and have my card suspended.,I just get an email in confirm my purchase with my card I login to the mobile pp on the card and find out there be several purchase be make without I aware of it evidently someone have steal my card information and make these fraudulent purchase I need the transaction to be reverse and have my card suspend,59,4,321,5.35,30,3,0.16666666666666666,8.0,12.0,2.0,4.0,13.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0
How do I stop fraud to my account?,now do I stop fraud to my account,8,1,34,3.7777777777777777,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
card is being used by someone else,card be be use by someone else,7,0,34,4.25,3,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think someone else is using my card.,I think someone else be use my card,8,1,38,4.222222222222222,3,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone might be using my card that is not me.,someone might be use my card that be not I,10,1,46,4.181818181818182,5,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There are strange transactions on my account.  What should I do if I think someone stole my details?,there be strange transaction on my account that should I do if I think someone steal my detail,18,2,100,5.2631578947368425,11,2,-0.05,3.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I sees some suspicious spending on my credit card that I don't recall I had made. What should I do?,I see some suspicious spending on my credit card that I do not recall I have make that should I do,20,3,99,4.714285714285714,12,4,0.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"It looks like someone besides me ordered something with my card, what should I do?",it look like someone besides I order something with my card what should I do,15,2,82,5.125,7,1,0.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There are charges on my card that I haven't purchased.,there be charge on my card that I have not purchase,10,2,54,4.909090909090909,7,1,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone might be using my card.  What should I do?,someone might be use my card that should I do,10,2,50,4.545454545454546,5,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I suspect someone used my card.,I suspect someone use my card,6,1,31,4.428571428571429,2,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Please tell me how you can stop unauthorized payments from being made on my card since on this bill I see that this has happened. There are transactions that I never made from a place I've never been to.,please tell I how you can stop unauthorized payment from be make on my card since on this bill I see that this have happen there be transaction that I never make from a place I have never be to,39,3,203,5.075,21,2,0.0,5.0,12.0,3.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
I think that somebody is utilizing my card without my authorization!,I think that somebody be utilize my card without my authorization,11,1,68,5.666666666666667,5,1,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",there be a few transaction that I do not recognize I think someone manage to get my card detail and use it,21,3,111,5.045454545454546,11,2,-0.2,3.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone has been using my card. There are unfamiliar transactions on there. Can you freeze the card to keep this from happening?,someone have be use my card there be unfamiliar transaction on there an you freeze the card to keep this from happen,22,3,128,5.565217391304348,12,0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
What can I do if my card details where stolen from my car? I think they used my card to buy gas.,that can I do if my card detail where steal from my car I think they use my card to buy gas,22,2,96,4.173913043478261,13,2,0.0,5.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I want to cancel my card. I think someone else is using it.,I want to cancel my card I think someone else be use it,13,2,59,4.214285714285714,5,2,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I can't be sure, but I think that someone may be using my card.",I can not be sure but I think that someone may be use my card,14,3,63,4.2,7,2,0.5,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if I think someone is using my card without my permission?,that should I do if I think someone be use my card without my permission,15,1,75,4.6875,9,2,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I believe that someone is using my card without my knowledge!,I believe that someone be use my card without my knowledge,11,1,61,5.083333333333333,5,1,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There is unusual activity on my account and I believe someone took my card.,there be unusual activity on my account and I believe someone take my card,14,1,75,5.0,7,1,0.2,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone must have found my card details as I don't recognize these transactions.,someone must have find my card detail as I do not recognize these transaction,13,2,80,5.714285714285714,6,1,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Should I order a new card before I freeze my original one?,should I order a new card before I freeze my original one,12,1,58,4.461538461538462,6,2,0.2556818181818182,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"I think that someone may be using my card, but I'm not sure,.",I think that someone may be use my card but I be not sure,13,4,61,4.357142857142857,6,1,-0.25,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think someone has hacked my card!,I think someone have hack my card,7,1,35,4.375,3,1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card has been compromised. I see a bunch of online shopping charges that I didn't make. I need to freeze it immediately.,by card have be compromise I see a bunch of online shopping charge that I do not make I need to freeze it immediately,23,4,123,5.125,12,3,0.0,3.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think my card has been used by somebody else since I was never in the little town where some transactions on this bill have come from. Please stop this right away.,I think my card have be use by somebody else since I be never in the little town where some transaction on this bill have come from please stop this right away,32,2,165,5.0,15,2,0.04910714285714285,2.0,7.0,2.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
am suspicious of my card's security,be suspicious of my card 's security,6,1,35,5.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Someone is making transactions on my account, I think they took my card information.",someone be make transaction on my account I think they take my card information,14,2,84,5.6,6,1,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think someone stole my card number and brought stuff in different places that I have never been to. I need to suspend any further purchase on my credit card.,I think someone steal my card number and bring stuff in different place that I have never be to I need to suspend any further purchase on my credit card,30,2,159,5.129032258064516,14,3,0.0,4.0,5.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
There's a possibility that my card was compromised.,there be a possibility that my card be compromise,8,2,51,5.666666666666667,4,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if I think there are unauthorized transactions?,that should I do if I think there be unauthorized transaction,11,1,64,5.333333333333333,8,2,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I stop fraud to my card?,now do I stop fraud to my card,8,1,31,3.4444444444444446,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
am afraid someone may have gained access to the info on my card.,be afraid someone may have gain access to the into on my card,13,1,64,4.571428571428571,6,0,-0.6,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My statement shows charges for things I never purchased. Were my account details stolen?,by statement show charge for thing I never purchase be my account detail steal,14,2,88,5.866666666666666,5,1,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if someone else used my card?,that should I do if someone else use my card,10,1,46,4.181818181818182,6,1,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What steps can I take if someone else is using my card?,that step can I take if someone else be use my card,12,1,55,4.230769230769231,6,1,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone might have had access to my card.,someone might have have access to my card,8,1,41,4.555555555555555,4,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if I think someone stole my details and used my information to make some transactions?,that should I do if I think someone steal my detail and use my information to make some transaction,19,1,103,5.15,11,2,0.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I am not sure but someone else might be using my card,I be not sure but someone else might be use my card,12,0,53,4.076923076923077,6,1,-0.25,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
What to do if my card has been used without my permission?,that to do if my card have be use without my permission,12,1,58,4.461538461538462,8,0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone used my card without my permission.,someone use my card without my permission,7,1,43,5.375,2,0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
think someone is using my card with permission,think someone be use my card with permission,8,0,46,5.111111111111111,3,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I see some transactions that I don't recognize.  I think someone stole my details.,I see some transaction that I do not recognize I think someone steal my detail,14,3,82,5.466666666666667,7,3,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I tell if someone else is using my card?,now can I tell if someone else be use my card,11,1,48,4.0,6,1,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I do if I believe to be a victim of credit card fraud?,that do I do if I believe to be a victim of credit card fraud,15,1,62,3.875,10,2,-0.07500000000000001,1.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"My card info was stolen, what do I do?",by card into be steal what do I do,9,2,38,3.8,5,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"i didnt make these transactions, i think my card details might be stolen",I do not make these transaction I think my card detail might be steal,13,1,72,5.142857142857143,5,0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I have transactions that I don't recognize - I think someone is using my card.,I have transaction that I do not recognize I think someone be use my card,15,3,78,4.875,8,3,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"my card details could be stolen, as i didnt make these transactions",my card detail could be steal as I do not make these transaction,12,1,67,5.153846153846154,5,0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I do if someone used my card without my permission?,that do I do if someone use my card without my permission,12,1,59,4.538461538461538,7,1,0.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There are transactions that I don't recognize. What do I do if I think someone is using my card?,there be transaction that I do not recognize that do I do if I think someone be use my card,19,3,96,4.8,13,3,0.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Can you check about unauthorized use of my card, I think someone is using mine without my knowledge?",an you check about unauthorized use of my card I think someone be use mine without my knowledge,18,2,100,5.2631578947368425,8,1,0.0,3.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
I noticed my card was used in a small town that I have never been to. Can you stop the card from being used more?,I notice my card be use in a small town that I have never be to an you stop the card from be use more,25,2,113,4.346153846153846,14,2,0.125,3.0,6.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
"I froze my account, but how do I order a replacement card?",I freeze my account but how do I order a replacement card,12,2,58,4.461538461538462,7,2,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I do if I think someone has used my card?,that do I do if I think someone have use my card,12,1,49,3.769230769230769,8,2,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card was stolen and used to make several purchases. Please freeze my card so no one can use it.,by card be steal and use to make several purchase please freeze my card so no one can use it,20,2,98,4.666666666666667,8,0,0.0,1.0,4.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",there be transaction that I do not remember make I think someone might have get my card detail and be now use it,22,3,123,5.3478260869565215,11,1,0.0,3.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card information seems to have been stolen! I don't know where these transactions came from and I've never even been to the city where they were made. I need my card blocked ASAP so this person can't keep using my card.,by card information seem to have be steal I do not know where these transaction come from and I have never even be to the city where they be make I need my card block of soon of possible so this person can not keep use my card,42,6,222,5.162790697674419,21,3,0.0,5.0,13.0,6.0,4.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
"My card was used without my permission, what do I do?",by card be use without my permission what do I do,11,2,53,4.416666666666667,6,1,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I do if I think someone has used my card without permission? I can see a few transactions I don't recognize.,that do I do if I think someone have use my card without permission I can see a few transaction I do not recognize,23,3,116,4.833333333333333,14,4,-0.2,4.0,7.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Questionable transactions on my account.,questionable transaction on my account,5,1,40,6.666666666666667,2,0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,I have some transaction on my account I do not make an you cancel my card and prevent further use,20,2,102,4.857142857142857,13,2,0.0,4.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Someone besides me might be using my card.,someone besides I might be use my card,8,1,42,4.666666666666667,3,0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone hacked into my cards account.,someone hack into my card account,6,1,37,5.285714285714286,2,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I report fraud on my card?,now do I report fraud on my card,8,1,33,3.6666666666666665,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I report possible fraudulent activity on my account?,now do I report possible fraudulent activity on my account,10,1,59,5.363636363636363,5,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Someone else might be using my card without my permission.,someone else might be use my card without my permission,10,1,58,5.2727272727272725,3,0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My card must have used my card as there are some transactions that I haven't done myself..,by card must have use my card as there be some transaction that I have not do myself ..,17,3,90,5.0,10,1,0.0,2.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I order a replacement for stolen card?,now do I order a replacement for steal card,9,1,45,4.5,5,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"i dont recognise some of these transactions, i think someone has my card details",I do not recognise some of these transaction I think someone have my card detail,14,1,80,5.333333333333333,7,0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Somebody used my card without my knowledge!,somebody use my card without my knowledge,7,1,43,5.375,2,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think my card has been compromised in some way.,I think my card have be compromise in some way,10,1,49,4.454545454545454,6,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if I think that someone might be using me card?,that should I do if I think that someone might be use I card,14,1,64,4.266666666666667,9,2,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I might be paranoid, but someone may be using my card.",I might be paranoid but someone may be use my card,11,2,54,4.5,5,1,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My wallet was stolen and all my credit cards were in there.  HELP?!!?,by wallet be steal and all my credit card be in there HELP,13,5,69,4.928571428571429,7,1,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
There are fraudulent charges that I didn't make on my card. Can you please put in the safeguards necessary to stop this from happening anymore?,there be fraudulent charge that I do not make on my card an you please put in the safeguard necessary to stop this from happen anymore,25,3,143,5.5,14,1,0.0,2.0,6.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
The card has suffered a security breach.,the card have suffer a security breach,7,1,40,5.0,3,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
My card data has been exposed.,by card datum have be expose,6,1,30,4.285714285714286,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"There are transactions that I did not make on my account, I think someone has my information.",there be transaction that I do not make on my account I think someone have my information,17,2,93,5.166666666666667,11,2,0.0,3.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I think someone may be using my card.,I think someone may be use my card,8,1,37,4.111111111111111,3,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I didn't make these transactions. Is someone else using my card?,I do not make these transaction be someone else use my card,11,3,64,5.333333333333333,5,1,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I can use this card at which ATMs?,I can use this card at which atm,8,1,34,3.7777777777777777,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I use the card at any cash machine?,an I use the card at any cash machine,9,1,39,3.9,5,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
What locations can I get money from?,that location can I get money from,7,1,36,4.5,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What ATMs take this card?,that ATMs take this card,5,1,25,4.166666666666667,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Which ATM's can I use to make a withdrawal?,which ATM 's can I use to make a withdrawal,9,2,43,4.3,5,1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Do all ATMs accept this card?,to all atm accept this card,6,1,29,4.142857142857143,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Will this card work at any ATM?,will this card work at any ATM,7,1,31,3.875,4,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Which ATMs am I allowed to get money from?,which atm be I allow to get money from,9,1,42,4.2,4,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where is the closest ATM to me?,there be the close ATM to I,7,1,31,3.875,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
